TimeUS,Lat,Lng,Alt,RelHomeAlt,RelOriginAlt,t_s
2475080403,41.606355799999996,-86.3565114,249.58999633789062,24.9576473236084,22.627647399902344,2475.08
2475180022,41.6063592,-86.3565115,249.58999633789062,24.95915985107422,22.629159927368164,2475.18
2475280484,41.6063626,-86.3565115,249.59999084472656,24.960132598876953,22.6301326751709,2475.28
2475379848,41.606366,-86.3565115,249.58999633789062,24.956510543823242,22.626510620117188,2475.38
2475480406,41.6063693,-86.35651159999999,249.58999633789062,24.954750061035156,22.6247501373291,2475.48
2475579868,41.6063727,-86.3565117,249.58999633789062,24.95616340637207,22.626163482666016,2475.58
2475680423,41.6063761,-86.3565117,249.58999633789062,24.957313537597656,22.6273136138916,2475.68
2475779946,41.6063794,-86.35651179999999,249.58999633789062,24.959524154663086,22.62952423095703,2475.78
2475880566,41.6063828,-86.35651179999999,249.58999633789062,24.959762573242188,22.629762649536133,2475.881
2475979881,41.606386099999995,-86.3565119,249.58999633789062,24.957902908325195,22.62790298461914,2475.98
2476080453,41.6063895,-86.3565119,249.58999633789062,24.952651977539062,22.622652053833008,2476.08
2476179874,41.606392899999996,-86.356512,249.5800018310547,24.945850372314453,22.6158504486084,2476.18
2476280562,41.6063963,-86.356512,249.5699920654297,24.93939208984375,22.609392166137695,2476.281
2476379908,41.6063997,-86.356512,249.5699920654297,24.9318904876709,22.601890563964844,2476.38
2476480370,41.606403,-86.35651209999999,249.55999755859375,24.928464889526367,22.598464965820312,2476.48
2476579838,41.6064064,-86.35651209999999,249.55999755859375,24.927366256713867,22.597366333007812,2476.58
2476680461,41.6064098,-86.35651209999999,249.55999755859375,24.929550170898438,22.599550247192383,2476.68
2476779909,41.6064132,-86.3565122,249.5699920654297,24.932825088500977,22.602825164794922,2476.78
2476880721,41.606416499999995,-86.3565122,249.5699920654297,24.939029693603516,22.60902976989746,2476.881
2476979904,41.6064199,-86.35651229999999,249.5800018310547,24.944448471069336,22.61444854736328,2476.98
2477080424,41.606423199999995,-86.3565124,249.5800018310547,24.94644546508789,22.616445541381836,2477.08
2477179895,41.6064265,-86.3565125,249.5800018310547,24.946504592895508,22.616504669189453,2477.18
2477280804,41.6064298,-86.3565126,249.5800018310547,24.94403648376465,22.614036560058594,2477.281
2477379890,41.6064332,-86.35651279999999,249.5800018310547,24.941707611083984,22.61170768737793,2477.38
2477480610,41.6064365,-86.3565129,249.5699920654297,24.93770980834961,22.607709884643555,2477.481
2477579844,41.6064398,-86.35651299999999,249.5699920654297,24.932865142822266,22.60286521911621,2477.58
2477680483,41.606443,-86.3565131,249.55999755859375,24.926355361938477,22.596355438232422,2477.68
2477779841,41.606446299999995,-86.3565132,249.54998779296875,24.919885635375977,22.589885711669922,2477.78
2477880502,41.6064496,-86.3565133,249.54998779296875,24.91754722595215,22.587547302246094,2477.881
2477979860,41.6064529,-86.3565134,249.54998779296875,24.91594696044922,22.585947036743164,2477.98
2478080398,41.606456099999996,-86.35651349999999,249.54998779296875,24.917701721191406,22.58770179748535,2478.08
2478179841,41.6064594,-86.3565136,249.55999755859375,24.92161750793457,22.591617584228516,2478.18
2478280467,41.6064627,-86.3565136,249.55999755859375,24.926136016845703,22.59613609313965,2478.28
2478379859,41.606465899999996,-86.3565137,249.5699920654297,24.930376052856445,22.60037612915039,2478.38
2478480399,41.6064692,-86.3565138,249.5699920654297,24.936893463134766,22.60689353942871,2478.48
2478579877,41.606472499999995,-86.3565138,249.5800018310547,24.943422317504883,22.613422393798828,2478.58
2478680471,41.6064757,-86.3565139,249.58999633789062,24.950363159179688,22.620363235473633,2478.68
2478779938,41.6064789,-86.35651399999999,249.58999633789062,24.953433990478516,22.62343406677246,2478.78
2478880528,41.6064821,-86.35651399999999,249.58999633789062,24.953231811523438,22.623231887817383,2478.881
2478979893,41.6064852,-86.3565141,249.58999633789062,24.952808380126953,22.6228084564209,2478.98
