TimeUS,I,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOX,MOY,MOZ,Health,S,t_s
331083031,2,-1029,2112,299,0,0,0,0,0,0,1,331083026,331.083
331183017,0,-227,-32,484,7,3,-176,0,0,0,1,331183015,331.183
331183017,1,-224,-40,480,98,121,-96,0,0,0,1,331183013,331.183
331183017,2,-1037,2114,371,0,0,0,0,0,0,1,331183012,331.183
331282926,0,-254,-23,467,7,3,-176,0,0,0,1,331282924,331.283
331282926,1,-247,-35,463,98,121,-96,0,0,0,1,331282923,331.283
331282926,2,-1040,2142,361,0,0,0,0,0,0,1,331282921,331.283
331383019,0,-278,-33,445,7,3,-176,0,0,0,1,331383018,331.383
331383019,1,-272,-41,439,98,121,-96,0,0,0,1,331383016,331.383
331383019,2,-1014,2029,285,0,0,0,0,0,0,1,331383014,331.383
331482889,0,-306,-27,427,7,3,-176,0,0,0,1,331482887,331.483
331482889,1,-298,-41,434,98,121,-96,0,0,0,1,331482886,331.483
331482889,2,-1102,2183,315,0,0,0,0,0,0,1,331482884,331.483
331582860,0,-321,-28,412,7,3,-176,0,0,0,1,331582859,331.583
331582860,1,-319,-44,408,98,121,-96,0,0,0,1,331582857,331.583
331582860,2,-1042,2118,348,0,0,0,0,0,0,1,331582855,331.583
331682892,0,-343,-26,401,7,3,-176,0,0,0,1,331682891,331.683
331682892,1,-335,-40,392,98,121,-96,0,0,0,1,331682889,331.683
331682892,2,-1117,2171,198,0,0,0,0,0,0,1,331682887,331.683
331782893,0,-348,-26,386,7,3,-176,0,0,0,1,331782892,331.783
331782893,1,-344,-35,386,98,121,-96,0,0,0,1,331782890,331.783
331782893,2,-1122,2232,266,0,0,0,0,0,0,1,331782888,331.783
331882924,0,-360,-32,377,7,3,-176,0,0,0,1,331882922,331.883
331882924,1,-352,-38,375,98,121,-96,0,0,0,1,331882921,331.883
331882924,2,-1125,2259,243,0,0,0,0,0,0,1,331882919,331.883
331982878,0,-361,-31,371,7,3,-176,0,0,0,1,331982877,331.983
331982878,1,-357,-29,370,98,121,-96,0,0,0,1,331982875,331.983
331982878,2,-1142,2364,269,0,0,0,0,0,0,1,331982873,331.983
332082925,0,-362,-27,369,7,3,-176,0,0,0,1,332082924,332.083
332082925,1,-356,-26,370,98,121,-96,0,0,0,1,332082922,332.083
332082925,2,-1187,2390,271,0,0,0,0,0,0,1,332082920,332.083
332182901,0,-363,-26,375,7,3,-176,0,0,0,1,332182899,332.183
332182901,1,-352,-28,370,98,121,-96,0,0,0,1,332182897,332.183
332182901,2,-1204,2454,254,0,0,0,0,0,0,1,332182896,332.183
332282932,0,-358,-25,379,7,3,-176,0,0,0,1,332282931,332.283
332282932,1,-348,-19,381,98,121,-96,0,0,0,1,332282929,332.283
332282932,2,-1232,2482,221,0,0,0,0,0,0,1,332282927,332.283
332382951,0,-339,-26,395,7,3,-176,0,0,0,1,332382950,332.383
332382951,1,-338,-25,394,98,121,-96,0,0,0,1,332382948,332.383
332382951,2,-1212,2505,195,0,0,0,0,0,0,1,332382946,332.383
332482947,0,-325,-28,416,7,3,-176,0,0,0,1,332482942,332.483
332482947,1,-315,-28,413,98,121,-96,0,0,0,1,332482941,332.483
332482947,2,-1253,2503,196,0,0,0,0,0,0,1,332482939,332.483
332583021,0,-309,-28,430,7,3,-176,0,0,0,1,332583020,332.583
332583021,1,-293,-35,432,98,121,-96,0,0,0,1,332583018,332.583
332583021,2,-1240,2536,173,0,0,0,0,0,0,1,332583016,332.583
332683022,0,-285,-38,447,7,3,-176,0,0,0,1,332683021,332.683
332683022,1,-277,-41,441,98,121,-96,0,0,0,1,332683019,332.683
332683022,2,-1218,2552,205,0,0,0,0,0,0,1,332683017,332.683
332783006,0,-265,-37,463,7,3,-176,0,0,0,1,332783004,332.783
332783006,1,-264,-45,464,98,121,-96,0,0,0,1,332783003,332.783
332783006,2,-1224,2558,163,0,0,0,0,0,0,1,332783001,332.783
332882912,0,-258,-37,474,7,3,-176,0,0,0,1,332882910,332.883
332882912,1,-242,-42,475,98,121,-96,0,0,0,1,332882909,332.883
332882912,2,-1229,2570,172,0,0,0,0,0,0,1,332882907,332.883
332983000,0,-235,-42,481,7,3,-176,0,0,0,1,332982999,332.983
332983000,1,-226,-40,478,98,121,-96,0,0,0,1,332982997,332.983
332983000,2,-1196,2561,203,0,0,0,0,0,0,1,332982995,332.983
333082949,0,-219,-45,485,7,3,-176,0,0,0,1,333082937,333.083
333082949,1,-212,-38,481,98,121,-96,0,0,0,1,333082935,333.083
333082949,2,-1153,2539,150,0,0,0,0,0,0,1,333082922,333.083
333182907,0,-212,-42,493,7,3,-176,0,0,0,1,333182906,333.183
333182907,1,-200,-37,489,98,121,-96,0,0,0,1,333182904,333.183
333182907,2,-1172,2583,235,0,0,0,0,0,0,1,333182902,333.183
333282921,0,-201,-43,499,7,3,-176,0,0,0,1,333282919,333.283
333282921,1,-192,-42,495,98,121,-96,0,0,0,1,333282918,333.283
333282921,2,-1153,2563,223,0,0,0,0,0,0,1,333282916,333.283
333382895,0,-197,-45,501,7,3,-176,0,0,0,1,333382894,333.383
333382895,1,-186,-38,493,98,121,-96,0,0,0,1,333382892,333.383
333382895,2,-1150,2510,219,0,0,0,0,0,0,1,333382890,333.383
333482877,0,-199,-43,496,7,3,-176,0,0,0,1,333482876,333.483
333482877,1,-193,-38,495,98,121,-96,0,0,0,1,333482874,333.483
333482877,2,-1129,2500,247,0,0,0,0,0,0,1,333482872,333.483
333582879,0,-207,-43,505,7,3,-176,0,0,0,1,333582877,333.583
333582879,1,-196,-34,498,98,121,-96,0,0,0,1,333582876,333.583
333582879,2,-1136,2448,293,0,0,0,0,0,0,1,333582874,333.583
333682891,0,-206,-36,500,7,3,-176,0,0,0,1,333682888,333.683
333682891,1,-193,-36,493,98,121,-96,0,0,0,1,333682886,333.683
333682891,2,-1113,2333,296,0,0,0,0,0,0,1,333682885,333.683
333782935,0,-207,-41,493,7,3,-176,0,0,0,1,333782933,333.783
333782935,1,-192,-42,491,98,121,-96,0,0,0,1,333782932,333.783
333782935,2,-1104,2390,196,0,0,0,0,0,0,1,333782930,333.783
333883013,0,-203,-42,498,7,3,-176,0,0,0,1,333883011,333.883
333883013,1,-200,-40,493,98,121,-96,0,0,0,1,333882965,333.883
333883013,2,-1104,2296,212,0,0,0,0,0,0,1,333882964,333.883
333982935,0,-208,-33,489,7,3,-176,0,0,0,1,333982934,333.983
333982935,1,-200,-42,488,98,121,-96,0,0,0,1,333982932,333.983
333982935,2,-1141,2327,208,0,0,0,0,0,0,1,333982930,333.983
334082923,0,-217,-35,493,7,3,-176,0,0,0,1,334082922,334.083
334082923,1,-207,-42,486,98,121,-96,0,0,0,1,334082920,334.083
334082923,2,-1056,2292,191,0,0,0,0,0,0,1,334082918,334.083
334182963,0,-220,-31,491,7,3,-176,0,0,0,1,334182961,334.183
334182963,1,-214,-41,481,98,121,-96,0,0,0,1,334182952,334.183
334182963,2,-1089,2286,165,0,0,0,0,0,0,1,334182872,334.183
334283021,0,-233,-35,487,7,3,-176,0,0,0,1,334283019,334.283
334283021,1,-217,-41,478,98,121,-96,0,0,0,1,334283018,334.283
334283021,2,-1134,2301,244,0,0,0,0,0,0,1,334283011,334.283
334382913,0,-232,-37,483,7,3,-176,0,0,0,1,334382912,334.383
334382913,1,-227,-35,472,98,121,-96,0,0,0,1,334382910,334.383
334382913,2,-1105,2305,262,0,0,0,0,0,0,1,334382909,334.383
334482851,0,-242,-35,477,7,3,-176,0,0,0,1,334482850,334.483
334482851,1,-230,-41,474,98,121,-96,0,0,0,1,334482848,334.483
334482851,2,-1087,2207,223,0,0,0,0,0,0,1,334482846,334.483
334582890,0,-245,-29,471,7,3,-176,0,0,0,1,334582889,334.583
334582890,1,-230,-40,468,98,121,-96,0,0,0,1,334582887,334.583
334582890,2,-1118,2249,265,0,0,0,0,0,0,1,334582885,334.583
334683026,0,-245,-33,471,7,3,-176,0,0,0,1,334683017,334.683
334683026,1,-238,-34,473,98,121,-96,0,0,0,1,334683005,334.683
334683026,2,-1091,2219,258,0,0,0,0,0,0,1,334683003,334.683
334782920,0,-249,-29,480,7,3,-176,0,0,0,1,334782918,334.783
334782920,1,-240,-32,468,98,121,-96,0,0,0,1,334782916,334.783
334782920,2,-1136,2321,269,0,0,0,0,0,0,1,334782915,334.783
334882902,0,-251,-28,469,7,3,-176,0,0,0,1,334882901,334.883
334882902,1,-236,-30,469,98,121,-96,0,0,0,1,334882892,334.883
334882902,2,-1132,2354,228,0,0,0,0,0,0,1,334882881,334.883
334982908,0,-248,-28,475,7,3,-176,0,0,0,1,334982906,334.983
334982908,1,-234,-31,471,98,121,-96,0,0,0,1,334982905,334.983
334982908,2,-1126,2332,242,0,0,0,0,0,0,1,334982903,334.983
335082907,0,-248,-26,480,7,3,-176,0,0,0,1,335082905,335.083
335082907,1,-231,-32,472,98,121,-96,0,0,0,1,335082904,335.083
335082907,2,-1186,2380,263,0,0,0,0,0,0,1,335082902,335.083
335182913,0,-240,-34,478,7,3,-176,0,0,0,1,335182912,335.183
335182913,1,-237,-31,475,98,121,-96,0,0,0,1,335182910,335.183
335182913,2,-1192,2433,198,0,0,0,0,0,0,1,335182908,335.183
335282928,0,-243,-29,480,7,3,-176,0,0,0,1,335282926,335.283
335282928,1,-230,-30,478,98,121,-96,0,0,0,1,335282924,335.283
335282928,2,-1163,2429,219,0,0,0,0,0,0,1,335282923,335.283
335382925,0,-241,-35,478,7,3,-176,0,0,0,1,335382913,335.383
335382925,1,-231,-34,477,98,121,-96,0,0,0,1,335382911,335.383
335382925,2,-1149,2439,191,0,0,0,0,0,0,1,335382897,335.383
335482945,0,-239,-35,478,7,3,-176,0,0,0,1,335482944,335.483
335482945,1,-225,-40,478,98,121,-96,0,0,0,1,335482939,335.483
335482945,2,-1140,2455,185,0,0,0,0,0,0,1,335482937,335.483
335582852,0,-238,-36,480,7,3,-176,0,0,0,1,335582851,335.583
335582852,1,-229,-36,479,98,121,-96,0,0,0,1,335582849,335.583
335582852,2,-1168,2445,240,0,0,0,0,0,0,1,335582847,335.583
335682977,0,-234,-38,483,7,3,-176,0,0,0,1,335682975,335.683
335682977,1,-222,-38,480,98,121,-96,0,0,0,1,335682973,335.683
335682977,2,-1143,2448,189,0,0,0,0,0,0,1,335682972,335.683
335783053,0,-232,-36,482,7,3,-176,0,0,0,1,335783052,335.783
335783053,1,-218,-41,479,98,121,-96,0,0,0,1,335783050,335.783
335783053,2,-1203,2466,201,0,0,0,0,0,0,1,335783048,335.783
335882958,0,-226,-37,486,7,3,-176,0,0,0,1,335882956,335.883
335882958,1,-220,-36,480,98,121,-96,0,0,0,1,335882955,335.883
335882958,2,-1101,2456,267,0,0,0,0,0,0,1,335882953,335.883
335982926,0,-225,-47,487,7,3,-176,0,0,0,1,335982924,335.983
335982926,1,-218,-42,482,98,121,-96,0,0,0,1,335982923,335.983
335982926,2,-1208,2464,229,0,0,0,0,0,0,1,335982921,335.983
336082878,0,-228,-39,487,7,3,-176,0,0,0,1,336082864,336.083
336082878,1,-216,-39,477,98,121,-96,0,0,0,1,336082862,336.083
336082878,2,-1186,2479,206,0,0,0,0,0,0,1,336082849,336.083
336182891,0,-227,-41,485,7,3,-176,0,0,0,1,336182889,336.183
336182891,1,-211,-41,478,98,121,-96,0,0,0,1,336182888,336.183
336182891,2,-1145,2457,193,0,0,0,0,0,0,1,336182886,336.183
336282891,0,-223,-43,484,7,3,-176,0,0,0,1,336282889,336.283
336282891,1,-221,-42,486,98,121,-96,0,0,0,1,336282888,336.283
336282891,2,-1106,2451,197,0,0,0,0,0,0,1,336282886,336.283
336382901,0,-215,-40,491,7,3,-176,0,0,0,1,336382899,336.383
336382901,1,-212,-39,482,98,121,-96,0,0,0,1,336382897,336.383
336382901,2,-1136,2416,211,0,0,0,0,0,0,1,336382896,336.383
336482900,0,-217,-42,492,7,3,-176,0,0,0,1,336482898,336.483
336482900,1,-214,-38,486,98,121,-96,0,0,0,1,336482897,336.483
336482900,2,-1177,2512,193,0,0,0,0,0,0,1,336482895,336.483
336582930,0,-224,-40,487,7,3,-176,0,0,0,1,336582928,336.583
336582930,1,-211,-43,484,98,121,-96,0,0,0,1,336582926,336.583
336582930,2,-1169,2470,279,0,0,0,0,0,0,1,336582925,336.583
336682876,0,-221,-43,489,7,3,-176,0,0,0,1,336682874,336.683
336682876,1,-211,-41,486,98,121,-96,0,0,0,1,336682872,336.683
336682876,2,-1128,2445,227,0,0,0,0,0,0,1,336682871,336.683
336782905,0,-222,-39,488,7,3,-176,0,0,0,1,336782904,336.783
336782905,1,-208,-38,485,98,121,-96,0,0,0,1,336782902,336.783
336782905,2,-1175,2486,246,0,0,0,0,0,0,1,336782900,336.783
336882942,0,-224,-40,485,7,3,-176,0,0,0,1,336882941,336.883
336882942,1,-213,-41,485,98,121,-96,0,0,0,1,336882939,336.883
336882942,2,-1136,2443,207,0,0,0,0,0,0,1,336882938,336.883
336982937,0,-225,-41,488,7,3,-176,0,0,0,1,336982935,336.983
336982937,1,-209,-41,485,98,121,-96,0,0,0,1,336982933,336.983
336982937,2,-1096,2405,196,0,0,0,0,0,0,1,336982932,336.983
337082898,0,-225,-37,492,7,3,-176,0,0,0,1,337082823,337.083
337082898,1,-212,-39,480,98,121,-96,0,0,0,1,337082818,337.083
337082898,2,-1108,2456,211,0,0,0,0,0,0,1,337082816,337.083
337182866,0,-225,-41,491,7,3,-176,0,0,0,1,337182865,337.183
337182866,1,-213,-42,482,98,121,-96,0,0,0,1,337182863,337.183
337182866,2,-1186,2509,219,0,0,0,0,0,0,1,337182860,337.183
337282883,0,-222,-44,483,7,3,-176,0,0,0,1,337282882,337.283
337282883,1,-217,-38,485,98,121,-96,0,0,0,1,337282880,337.283
337282883,2,-1167,2419,244,0,0,0,0,0,0,1,337282878,337.283
337383027,0,-224,-37,487,7,3,-176,0,0,0,1,337383025,337.383
337383027,1,-220,-39,487,98,121,-96,0,0,0,1,337383024,337.383
337383027,2,-1159,2505,270,0,0,0,0,0,0,1,337383022,337.383
337483022,0,-231,-37,490,7,3,-176,0,0,0,1,337483020,337.483
337483022,1,-216,-38,486,98,121,-96,0,0,0,1,337483019,337.483
337483022,2,-1157,2392,229,0,0,0,0,0,0,1,337483017,337.483
337582904,0,-225,-36,487,7,3,-176,0,0,0,1,337582902,337.583
337582904,1,-216,-41,481,98,121,-96,0,0,0,1,337582901,337.583
337582904,2,-1137,2397,224,0,0,0,0,0,0,1,337582892,337.583
337683019,0,-225,-42,486,7,3,-176,0,0,0,1,337683018,337.683
337683019,1,-214,-43,487,98,121,-96,0,0,0,1,337683016,337.683
337683019,2,-1075,2410,248,0,0,0,0,0,0,1,337683014,337.683
337782859,0,-224,-44,489,7,3,-176,0,0,0,1,337782857,337.783
337782859,1,-212,-44,478,98,121,-96,0,0,0,1,337782855,337.783
337782859,2,-1166,2431,130,0,0,0,0,0,0,1,337782854,337.783
337882870,0,-226,-41,487,7,3,-176,0,0,0,1,337882868,337.883
337882870,1,-219,-41,481,98,121,-96,0,0,0,1,337882867,337.883
337882870,2,-1183,2400,160,0,0,0,0,0,0,1,337882865,337.883
337982903,0,-243,-36,476,7,3,-176,0,0,0,1,337982901,337.983
337982903,1,-234,-44,477,98,121,-96,0,0,0,1,337982900,337.983
337982903,2,-1121,2393,217,0,0,0,0,0,0,1,337982898,337.983
338082892,0,-263,-37,465,7,3,-176,0,0,0,1,338082890,338.083
338082892,1,-251,-36,461,98,121,-96,0,0,0,1,338082889,338.083
338082892,2,-1130,2466,263,0,0,0,0,0,0,1,338082887,338.083
338182882,0,-277,-36,453,7,3,-176,0,0,0,1,338182874,338.183
338182882,1,-266,-33,449,98,121,-96,0,0,0,1,338182862,338.183
338182882,2,-1171,2442,146,0,0,0,0,0,0,1,338182860,338.183
338282907,0,-291,-38,448,7,3,-176,0,0,0,1,338282905,338.283
338282907,1,-278,-36,444,98,121,-96,0,0,0,1,338282902,338.283
338282907,2,-1206,2444,141,0,0,0,0,0,0,1,338282899,338.283
338382939,0,-294,-35,443,7,3,-176,0,0,0,1,338382937,338.383
338382939,1,-282,-36,441,98,121,-96,0,0,0,1,338382936,338.383
338382939,2,-1197,2397,126,0,0,0,0,0,0,1,338382934,338.383
338482916,0,-292,-37,440,7,3,-176,0,0,0,1,338482915,338.483
338482916,1,-284,-35,443,98,121,-96,0,0,0,1,338482913,338.483
338482916,2,-1205,2452,135,0,0,0,0,0,0,1,338482911,338.483
338583001,0,-288,-38,445,7,3,-176,0,0,0,1,338582999,338.583
338583001,1,-281,-35,442,98,121,-96,0,0,0,1,338582997,338.583
338583001,2,-1254,2485,126,0,0,0,0,0,0,1,338582990,338.583
338682991,0,-292,-49,441,7,3,-176,0,0,0,1,338682989,338.683
338682991,1,-281,-39,438,98,121,-96,0,0,0,1,338682988,338.683
338682991,2,-1252,2488,165,0,0,0,0,0,0,1,338682986,338.683
338782962,0,-290,-54,442,7,3,-176,0,0,0,1,338782960,338.783
338782962,1,-280,-47,439,98,121,-96,0,0,0,1,338782959,338.783
338782962,2,-1209,2420,144,0,0,0,0,0,0,1,338782957,338.783
338883055,0,-286,-64,439,7,3,-176,0,0,0,1,338883054,338.883
338883055,1,-278,-60,436,98,121,-96,0,0,0,1,338883052,338.883
338883055,2,-1221,2295,107,0,0,0,0,0,0,1,338883050,338.883
338983016,0,-283,-62,448,7,3,-176,0,0,0,1,338983014,338.983
338983016,1,-276,-66,438,98,121,-96,0,0,0,1,338983012,338.983
338983016,2,-1153,2160,99,0,0,0,0,0,0,1,338983011,338.983
339082959,0,-277,-47,448,7,3,-176,0,0,0,1,339082957,339.083
339082959,1,-271,-67,443,98,121,-96,0,0,0,1,339082956,339.083
339082959,2,-1123,2044,122,0,0,0,0,0,0,1,339082954,339.083
339182884,0,-267,-52,451,7,3,-176,0,0,0,1,339182882,339.183
339182884,1,-269,-61,448,98,121,-96,0,0,0,1,339182870,339.183
339182884,2,-1037,1888,130,0,0,0,0,0,0,1,339182869,339.183
339283009,0,-269,-53,456,7,3,-176,0,0,0,1,339283007,339.283
339283009,1,-263,-59,446,98,121,-96,0,0,0,1,339283006,339.283
339283009,2,-1025,1844,151,0,0,0,0,0,0,1,339283004,339.283
339382903,0,-268,-46,453,7,3,-176,0,0,0,1,339382901,339.383
339382903,1,-263,-60,449,98,121,-96,0,0,0,1,339382900,339.383
339382903,2,-968,1773,149,0,0,0,0,0,0,1,339382898,339.383
339482885,0,-277,-49,447,7,3,-176,0,0,0,1,339482884,339.483
339482885,1,-265,-71,444,98,121,-96,0,0,0,1,339482882,339.483
339482885,2,-954,1706,158,0,0,0,0,0,0,1,339482880,339.483
339582879,0,-278,-49,447,7,3,-176,0,0,0,1,339582877,339.583
339582879,1,-279,-63,436,98,121,-96,0,0,0,1,339582876,339.583
339582879,2,-987,1728,126,0,0,0,0,0,0,1,339582874,339.583
339682896,0,-281,-54,443,7,3,-176,0,0,0,1,339682894,339.683
339682896,1,-276,-71,439,98,121,-96,0,0,0,1,339682892,339.683
339682896,2,-1013,1744,115,0,0,0,0,0,0,1,339682891,339.683
339782888,0,-283,-60,440,7,3,-176,0,0,0,1,339782887,339.783
339782888,1,-279,-74,430,98,121,-96,0,0,0,1,339782885,339.783
339782888,2,-1066,1810,74,0,0,0,0,0,0,1,339782883,339.783
339882852,0,-278,-64,445,7,3,-176,0,0,0,1,339882850,339.883
339882852,1,-273,-73,441,98,121,-96,0,0,0,1,339882849,339.883
339882852,2,-1066,1935,55,0,0,0,0,0,0,1,339882847,339.883
339982891,0,-278,-72,444,7,3,-176,0,0,0,1,339982890,339.983
339982891,1,-276,-80,441,98,121,-96,0,0,0,1,339982888,339.983
339982891,2,-1123,1983,51,0,0,0,0,0,0,1,339982886,339.983
340082938,0,-282,-71,447,7,3,-176,0,0,0,1,340082937,340.083
340082938,1,-268,-75,442,98,121,-96,0,0,0,1,340082935,340.083
340082938,2,-1166,2028,40,0,0,0,0,0,0,1,340082934,340.083
340182926,0,-278,-74,449,7,3,-176,0,0,0,1,340182925,340.183
340182926,1,-270,-74,441,98,121,-96,0,0,0,1,340182923,340.183
340182926,2,-1249,2179,24,0,0,0,0,0,0,1,340182921,340.183
340282952,0,-277,-70,447,7,3,-176,0,0,0,1,340282950,340.283
340282952,1,-270,-74,445,98,121,-96,0,0,0,1,340282949,340.283
340282952,2,-1238,2249,-10,0,0,0,0,0,0,1,340282947,340.283
340383024,0,-278,-70,449,7,3,-176,0,0,0,1,340383023,340.383
340383024,1,-265,-71,444,98,121,-96,0,0,0,1,340383021,340.383
340383024,2,-1272,2375,-36,0,0,0,0,0,0,1,340383019,340.383
340482976,0,-282,-74,446,7,3,-176,0,0,0,1,340482974,340.483
340482976,1,-272,-68,442,98,121,-96,0,0,0,1,340482973,340.483
340482976,2,-1327,2456,20,0,0,0,0,0,0,1,340482971,340.483
340582910,0,-279,-73,446,7,3,-176,0,0,0,1,340582908,340.583
340582910,1,-272,-67,436,98,121,-96,0,0,0,1,340582906,340.583
340582910,2,-1332,2456,-43,0,0,0,0,0,0,1,340582905,340.583
340682925,0,-285,-71,445,7,3,-176,0,0,0,1,340682923,340.683
340682925,1,-272,-69,438,98,121,-96,0,0,0,1,340682921,340.683
340682925,2,-1371,2556,-73,0,0,0,0,0,0,1,340682920,340.683
340782932,0,-282,-69,446,7,3,-176,0,0,0,1,340782930,340.783
340782932,1,-276,-64,434,98,121,-96,0,0,0,1,340782929,340.783
340782932,2,-1328,2596,-59,0,0,0,0,0,0,1,340782919,340.783
340882897,0,-275,-68,448,7,3,-176,0,0,0,1,340882896,340.883
340882897,1,-270,-62,439,98,121,-96,0,0,0,1,340882894,340.883
340882897,2,-1401,2580,-71,0,0,0,0,0,0,1,340882893,340.883
340982949,0,-276,-70,445,7,3,-176,0,0,0,1,340982947,340.983
340982949,1,-269,-60,441,98,121,-96,0,0,0,1,340982945,340.983
340982949,2,-1362,2574,-37,0,0,0,0,0,0,1,340982944,340.983
341082920,0,-278,-65,451,7,3,-176,0,0,0,1,341082918,341.083
341082920,1,-273,-58,443,98,121,-96,0,0,0,1,341082916,341.083
341082920,2,-1351,2595,-126,0,0,0,0,0,0,1,341082915,341.083
341182883,0,-278,-64,449,7,3,-176,0,0,0,1,341182882,341.183
341182883,1,-265,-59,448,98,121,-96,0,0,0,1,341182880,341.183
341182883,2,-1351,2526,11,0,0,0,0,0,0,1,341182878,341.183
341282903,0,-279,-63,449,7,3,-176,0,0,0,1,341282901,341.283
341282903,1,-271,-54,449,98,121,-96,0,0,0,1,341282899,341.283
341282903,2,-1319,2506,-62,0,0,0,0,0,0,1,341282898,341.283
341382890,0,-274,-58,452,7,3,-176,0,0,0,1,341382888,341.383
341382890,1,-266,-52,448,98,121,-96,0,0,0,1,341382885,341.383
341382890,2,-1360,2490,-17,0,0,0,0,0,0,1,341382884,341.383
341482894,0,-268,-60,456,7,3,-176,0,0,0,1,341482892,341.483
341482894,1,-262,-52,451,98,121,-96,0,0,0,1,341482890,341.483
341482894,2,-1256,2406,21,0,0,0,0,0,0,1,341482889,341.483
341582939,0,-264,-58,456,7,3,-176,0,0,0,1,341582938,341.583
341582939,1,-254,-57,455,98,121,-96,0,0,0,1,341582936,341.583
341582939,2,-1293,2397,-32,0,0,0,0,0,0,1,341582932,341.583
341683002,0,-256,-55,464,7,3,-176,0,0,0,1,341683001,341.683
341683002,1,-246,-56,456,98,121,-96,0,0,0,1,341682999,341.683
341683002,2,-1324,2326,25,0,0,0,0,0,0,1,341682997,341.683
341782924,0,-248,-56,469,7,3,-176,0,0,0,1,341782916,341.783
341782924,1,-241,-59,464,98,121,-96,0,0,0,1,341782915,341.783
341782924,2,-1221,2318,-26,0,0,0,0,0,0,1,341782913,341.783
341882865,0,-245,-60,475,7,3,-176,0,0,0,1,341882863,341.883
341882865,1,-232,-61,467,98,121,-96,0,0,0,1,341882861,341.883
341882865,2,-1215,2270,-49,0,0,0,0,0,0,1,341882858,341.883
341982994,0,-239,-56,478,7,3,-176,0,0,0,1,341982989,341.983
341982994,1,-229,-60,468,98,121,-96,0,0,0,1,341982988,341.983
341982994,2,-1202,2304,53,0,0,0,0,0,0,1,341982888,341.983
342082979,0,-234,-63,476,7,3,-176,0,0,0,1,342082977,342.083
342082979,1,-221,-65,473,98,121,-96,0,0,0,1,342082976,342.083
342082979,2,-1200,2300,8,0,0,0,0,0,0,1,342082974,342.083
342182918,0,-229,-69,480,7,3,-176,0,0,0,1,342182916,342.183
342182918,1,-219,-65,474,98,121,-96,0,0,0,1,342182915,342.183
342182918,2,-1187,2222,44,0,0,0,0,0,0,1,342182913,342.183
342282855,0,-228,-64,479,7,3,-176,0,0,0,1,342282854,342.283
342282855,1,-222,-69,473,98,121,-96,0,0,0,1,342282852,342.283
342282855,2,-1184,2175,0,0,0,0,0,0,0,1,342282850,342.283
342382985,0,-222,-58,481,7,3,-176,0,0,0,1,342382983,342.383
342382985,1,-214,-69,477,98,121,-96,0,0,0,1,342382982,342.383
342382985,2,-1232,2195,-7,0,0,0,0,0,0,1,342382980,342.383
342482837,0,-213,-65,484,7,3,-176,0,0,0,1,342482835,342.483
342482837,1,-207,-65,477,98,121,-96,0,0,0,1,342482833,342.483
342482837,2,-1141,2170,-8,0,0,0,0,0,0,1,342482832,342.483
342582891,0,-205,-61,489,7,3,-176,0,0,0,1,342582889,342.583
342582891,1,-207,-67,479,98,121,-96,0,0,0,1,342582886,342.583
342582891,2,-1145,2100,31,0,0,0,0,0,0,1,342582885,342.583
342682883,0,-207,-65,491,7,3,-176,0,0,0,1,342682881,342.683
342682883,1,-202,-71,478,98,121,-96,0,0,0,1,342682879,342.683
342682883,2,-1144,2239,-7,0,0,0,0,0,0,1,342682878,342.683
342782918,0,-205,-69,491,7,3,-176,0,0,0,1,342782917,342.783
342782918,1,-198,-77,485,98,121,-96,0,0,0,1,342782915,342.783
342782918,2,-1166,2192,-18,0,0,0,0,0,0,1,342782912,342.783
342882909,0,-200,-71,492,7,3,-176,0,0,0,1,342882908,342.883
342882909,1,-197,-74,484,98,121,-96,0,0,0,1,342882906,342.883
342882909,2,-1203,2277,-33,0,0,0,0,0,0,1,342882903,342.883
342982889,0,-206,-71,489,7,3,-176,0,0,0,1,342982887,342.983
342982889,1,-194,-77,479,98,121,-96,0,0,0,1,342982884,342.983
342982889,2,-1159,2205,96,0,0,0,0,0,0,1,342982882,342.983
343082937,0,-205,-71,488,7,3,-176,0,0,0,1,343082935,343.083
